9.900000000000000000e+02,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.018456140350878059e+01
1.020000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.020201754385965387e+01
1.050000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.021947368421052715e+01
1.080000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.023692982456141465e+01
1.110000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.025438596491228793e+01
1.140000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.027184210526316122e+01
1.170000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.028929824561403450e+01
1.200000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.030675438596492199e+01
1.230000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.032421052631579528e+01
1.260000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.034166666666666856e+01
1.290000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.035912280701754185e+01
1.320000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.037657894736842934e+01
1.350000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.039403508771930262e+01
1.380000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.041149122807017591e+01
1.410000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.042894736842106340e+01
1.440000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.044640350877193669e+01
1.470000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.046385964912280997e+01
1.500000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.048131578947368325e+01
1.530000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.049877192982457075e+01
1.560000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.051622807017544403e+01
1.590000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.053368421052631732e+01
1.620000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.055114035087719060e+01
1.650000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.056859649122807809e+01
1.680000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.058605263157895138e+01
1.710000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.060350877192982466e+01
1.740000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.062096491228071216e+01
1.770000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.063842105263158544e+01
1.800000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.065587719298245872e+01
1.830000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.067333333333333201e+01
1.860000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.069078947368421950e+01
1.890000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.070824561403509279e+01
1.920000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.072570175438596607e+01
1.950000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.074315789473683935e+01
1.980000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.076061403508772685e+01
2.010000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.077807017543860013e+01
2.040000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.079552631578947341e+01
2.070000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.081298245614036091e+01
2.100000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.083043859649123419e+01
2.130000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.084789473684210748e+01
2.160000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.086535087719298076e+01
2.190000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.088280701754386826e+01
2.220000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.090026315789474154e+01
2.250000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.091771929824561482e+01
2.280000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.093517543859648811e+01
2.310000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.095263157894737560e+01
2.340000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.097008771929824889e+01
2.370000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.098754385964912217e+01
2.400000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.100499999999999545e+01
2.430000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.102245614035088295e+01
2.460000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.103991228070175623e+01
2.490000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.105736842105262951e+01
2.520000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.107482456140351701e+01
2.550000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.109228070175439029e+01
2.580000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.110973684210526358e+01
2.610000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.112719298245613686e+01
2.640000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.114464912280702436e+01
2.670000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.116210526315789764e+01
2.700000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.117956140350877092e+01
2.730000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.119701754385965842e+01
2.760000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.121447368421053170e+01
2.790000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.123192982456140498e+01
2.820000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.124938596491227827e+01
2.850000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.126684210526316576e+01
2.880000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.128429824561403905e+01
2.910000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.130175438596491233e+01
2.940000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.131921052631578561e+01
2.970000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.133666666666667311e+01
3.000000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.135412280701754639e+01
3.030000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.137157894736841968e+01
3.060000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.138903508771929296e+01
3.090000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.140649122807018045e+01
3.120000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.142394736842105374e+01
3.150000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.144140350877192702e+01
3.180000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.145885964912281452e+01
3.210000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.147631578947368780e+01
3.240000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.149377192982456108e+01
3.270000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.151122807017543437e+01
3.300000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.152868421052632186e+01
3.330000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.154614035087719515e+01
3.360000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.156359649122806843e+01
3.390000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.158105263157894171e+01
3.420000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.159850877192982921e+01
3.450000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.161596491228070249e+01
3.480000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.163342105263157578e+01
3.510000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.165087719298246327e+01
3.540000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.166833333333333655e+01
3.570000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.168578947368420984e+01
3.600000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.170324561403508312e+01
3.630000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.172070175438597062e+01
3.660000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.173815789473684390e+01
3.690000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.175561403508771718e+01
3.720000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.177307017543859047e+01
3.750000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.179052631578947796e+01
3.780000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.180798245614035125e+01
3.810000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.182543859649122453e+01
3.840000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.184289473684211202e+01
3.870000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.186035087719298531e+01
3.900000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.187780701754385859e+01
3.930000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.189526315789473188e+01
3.960000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.191271929824561937e+01
3.990000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.193017543859649265e+01
4.020000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.194763157894736594e+01
4.050000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.196508771929823922e+01
4.080000000000000000e+03,1.038899999999999962e-01,1.969549999999999912e-01,1.999999999999999556e-01,0.000000000000000000e+00,9.198254385964912672e+01
